name,start,stop
chr11_3232,44,232
chr11_3231,48,296
chr2_17003,122,280
chr1_31769,355,411
chr4_7064,81,309
chr1_31767,51,327
chr15_2006,151,223
chr15_2007,62,235
chr2_21782,91,257
chr9_393,37,186
chr3_23724,72,127
chr13_727,204,566
chr1_31094,45,201
chr7_10694,58,209
chr13_720,43,110
chr2_13027,90,292
chr3_17583,55,196
chr6_7254,70,128
chr6_9532,86,487
chr7_1380,378,428
chr8_6259,129,276
chr8_4075,47,402
chr14_726,90,250
chr7_10832,43,341
chr11_3582,28,213
chr11_3428,121,440
chr2_24728,59,333
chrz_11457,66,252
chr11_3422,124,341
chr12_5897,154,321
chr11_3420,44,212
chr18_1589,233,390
chr6_4101,26,224
chr1_14993,67,355
chr7_4941,25,517
chr1_28645,55,197
chr8_1333,25,93
chr11_3345,105,358
chr1_32234,30,218
chr3_5522,32,276
chr5_10047,40,90
chr3_16358,188,245
chrz_11684,26,175
chr11_4808,97,263
chr7_10340,31,298
chrz_1319,29,310
chr4_15987,41,412
chr7_2690,25,269
chr2_24800,66,248
chr2_22128,30,383
chr3_16820,153,329
chr2_22045,101,414
chr5_11304,294,366
chr5_11657,84,152
chr3_6129,38,214
chr5_11307,173,358
chr3_2614,25,237
chrz_60,168,442
chr3_2740,114,332
chr3_6124,90,151
chr1_29841,114,367
chr5_11571,51,223
chr6_8822,73,130
chr3_19948,25,201
chr3_2724,84,167
chr9_6343,50,409
chr3_2726,73,217
chr3_2720,93,444
chr11_1787,34,286
chr12_5828,47,328
chr2_24799,36,102
chr14_715,62,386
chr13_2790,51,108
chr4_7278,140,284
chr7_11446,55,417
chr3_17851,183,264
chrz_11420,72,512
chr26_2177,25,118
chr11_6409,46,245
chr2_26954,270,320
chr23_707,25,75
chr11_3432,50,360
chr2_2147,29,380
chr2_18589,25,353
chr3_14127,27,304
chr7_11479,237,296
chrz_1402,50,173
chr7_4896,49,471
chr18_1424,57,107
chrz_8501,30,244
chr11_3190,51,307
chr2_14247,205,389
chr1_32389,169,344
chr1_32388,35,376
chr6_3291,64,117
chr6_3293,68,131
chr20_5193,129,496
chr3_7394,85,382
chr1_5453,31,276
chr8_5177,29,369
chr2_17608,28,262
chr3_5848,62,361
chr3_5924,40,243
chr4_10574,47,173
chr8_7536,61,377
chr2_6767,74,413
chr9_5246,39,195
chr7_6366,26,366
chr2_8114,65,191
chr3_6220,154,407
chr8_199,86,258
chr1_32363,135,304
chr2_6444,119,422
chr1_32366,25,247
chr3_5470,49,260
chr4_13330,63,478
chrz_3524,131,361
chr2_5499,95,225
chrz_7416,33,293
chr3_5476,107,348
chr7_10298,41,376
chr3_5478,25,75
chr3_5573,37,200
chr19_2728,132,296
chr3_9747,29,260
chr3_21951,77,239
chr3_5577,161,459
chr6_7982,198,387
chr2_12923,32,83
chr2_12926,27,165
chr4_4979,44,357
chr10_4748,139,595
chr4_9320,93,225
chr10_4660,51,199
chr5_14720,94,345
chr8_8832,127,349
chr3_17792,212,459
chr8_1565,55,290
chr2_13034,85,323
chrun_random_11933,160,399
chr2_13032,25,86
chr8_8835,175,256
chr7_10494,25,406
chr7_10497,111,211
chr1_29891,149,299
chr5_10051,25,84
chr2_17517,25,120
chr5_3223,59,608
chr2_21303,48,248
chr1_3963,276,397
chrz_5682,68,212
chr2_21376,29,206
chr1_5301,435,502
chr1_31648,143,200
chr11_3287,78,322
chr7_6190,66,262
chr22_640,147,469
chr5_3386,69,272
chr6_3198,25,198
chr12_4859,123,371
chr8_4403,239,417
chr2_19463,136,360
chr13_2847,56,128
chr7_5167,57,430
chrz_6644,33,119
chr2_11994,170,229
chrz_11901,31,437
chr10_4599,238,336
chrz_6727,28,78
chr7_4747,99,253
chrz_6735,134,193
chr2_23160,39,207
chr3_338,112,305
chr2_23635,27,521
chr6_8786,110,313
chr2_14414,39,172
chr2_15001,117,270
chr2_18144,31,214
chr2_21299,54,292
chr3_3177,186,236
chr2_25851,31,82
chr7_5357,85,304
chr9_3638,297,530
chr4_6508,215,382
chr2_13044,64,281
chr20_1620,247,299
chr9_3633,94,144
chr6_7323,136,239
chrz_4763,129,315
chr13_714,36,89
chr10_5708,71,261
chr13_711,191,287
chr13_710,66,331
chr5_3407,71,305
chr3_18256,51,109
chr2_23521,29,344
chr6_4980,170,223
chr5_14389,42,337
chr1_28710,142,367
chr2_23668,53,530
chrz_7426,90,150
chr5_10254,153,384
chrz_14313,52,493
chr9_6300,57,139
chr5_1813,70,464
chr7_10800,44,310
chr6_5980,34,214
chr3_18421,120,477
chrz_11394,190,240
chr6_5958,70,146
chr11_3414,26,369
chr12_5908,55,236
chr11_3418,25,297
chr11_3419,48,227
chr12_5903,75,191
chr1_15369,115,242
chr2_22605,79,220
chr2_17831,117,306
chr9_5181,279,352
chr12_5923,25,417
chr5_11359,58,345
chr26_2189,301,470
chr11_4777,78,305
chrz_9895,79,351
chr7_1379,55,317
chr2_22017,222,277
chr7_10870,25,279
chr5_11247,82,155
chr5_14756,62,387
chrz_8059,30,166
chr14_3723,68,346
chr4_7559,67,159
chr2_30204,140,231
chr9_6414,33,340
chr5_10239,67,122
chr4_13277,34,281
chr1_5281,47,251
chr2_27317,67,233
chr2_27258,36,251
chr4_18946,68,124
chr6_9747,74,259
chr2_13460,44,233
chr3_5767,157,555
chr11_3489,105,213
chr2_13502,38,275
chr8_4048,34,274
chr8_492,26,498
chr12_5877,77,289
chr3_17806,65,258
chr3_5533,64,431
chr1_28784,54,413
chr12_5970,58,108
chr1_14872,76,186
chr12_5975,46,129
chr1_32429,70,221
chr4_17221,56,372
chr1_29826,57,109
chr4_9240,25,239
chr7_6630,63,227
chr3_5450,99,428
chr8_7440,236,350
chr8_7526,49,158
chr13_3033,254,451
chr3_5819,25,436
chr13_3036,86,277
chr1_20864,25,255
chr8_9158,73,218
chr7_10613,27,184
chr20_2151,32,269
chr17_2965,25,75
chr2_23600,305,420
chr17_2963,75,244
chr2_23595,52,268
chr3_5815,26,240
chr4_13431,46,283
chr9_5218,29,337
chrz_10013,57,368
chr2_16700,47,170
chrz_3328,27,513
chrun_random_3551,25,271
chr2_8145,228,373
chr2_8146,26,191
chr1_2557,40,127
chrz_7833,45,393
chr7_11588,45,350
chr8_141,81,131
chrz_6769,47,121
chr3_5441,58,131
chr11_1999,94,338
chr3_17666,25,337
chr1_25693,61,482
chr8_661,75,210
chr1_28859,191,361
chr2_17644,33,178
chr2_7907,129,194
chr8_659,27,174
chr5_11656,192,450
chr1_14389,235,287
chr4_19912,178,354
chr5_11541,59,133
chrz_467,42,262
chr3_371,25,275
chr3_509,71,346
chr8_6230,25,75
chr2_24807,32,280
chr1_5460,72,297
chr1_22335,44,169
chr1_22334,248,301
chr5_10794,52,385
chr7_4674,72,415
chr5_10797,75,553
chr17_3028,25,266
chr10_4575,52,322
chr2_18677,91,337
chr6_7243,36,362
chr7_10505,214,376
chr24_2232,25,325
chr5_10413,76,433
chr7_10502,36,99
chr4_7551,36,352
chr2_12049,124,502
chr1_5333,171,294
chr9_4928,99,149
chr2_20139,31,175
chr3_15081,331,383
chr1_5338,34,350
chrz_6588,60,404
chr21_1511,38,168
chr10_2828,26,339
chr10_5022,25,197
chr3_576,199,326
chr4_10251,25,79
chrz_6615,28,290
chr2_5512,95,145
chr5_10096,40,457
chr19_346,113,357
chr2_27310,25,75
chr6_9046,62,112
chr1_30390,207,365
chr5_11660,83,315
chr2_24714,59,272
chr1_34775,58,312
chr2_24864,63,437
chr12_5678,34,151
chr3_7263,414,572
chr6_9822,70,269
chr3_24903,141,282
chr6_9762,82,396
chr3_16816,176,239
chr7_10378,57,143
chr1_30414,26,136
chr1_28671,59,337
chr3_5748,35,137
chr1_10281,27,158
chr2_23621,173,374
chr7_10377,90,253
chr6_8584,25,132
chrz_4750,54,441
chr5_1055,84,414
chrz_72,26,242
chr8_310,133,380
chrz_4759,38,111
chr3_7243,60,194
chr4_7006,31,296
chr3_7244,27,77
chr8_3451,71,566
chr2_7963,27,258
chr3_16833,140,393
chr2_22050,25,257
chr5_11648,62,272
chr2_22059,25,115
chr1_15632,214,264
chr2_11743,123,402
chr1_24433,33,197
chr2_11740,31,147
chr11_1410,197,251
chrz_6553,72,255
chrz_8159,93,428
chr3_17802,61,429
chr3_2737,45,117
chr2_7976,45,365
chr3_2735,124,620
chr2_7970,28,96
chr3_2733,25,134
chr7_11573,81,348
chr2_9384,85,135
chr2_26677,205,664
chr6_825,295,393
chr2_23192,43,545
chr18_3214,76,238
chr12_5837,59,114
chr1_26661,25,125
chr18_4493,160,225
chr5_1674,25,257
chr1_37895,168,224
chr1_37896,41,158
chrun_random_9491,121,220
chr5_1771,139,303
chr2_24798,84,432
chr4_1464,25,159
chr5_10846,60,309
chrz_14208,71,313
chr2_23690,150,575
chr1_5483,109,159
chrz_483,53,182
chr12_5938,29,289
chr8_2110,25,222
chr3_9755,66,127
chr2_18664,31,105
chr5_11165,53,439
chr5_11167,26,138
chr5_11168,135,372
chr5_11169,25,226
chr2_17801,51,415
chr1_28786,28,310
chrz_14680,25,75
chr3_5857,60,221
chr3_5854,43,212
chr5_11219,323,506
chr1_32597,76,242
chr1_28805,114,566
chr3_5918,120,501
chr3_21577,25,290
chr9_7170,29,79
chr2_24910,74,543
chr5_11214,30,396
chr5_10201,70,512
chr1_32215,42,429
chr1_32216,41,212
chr6_3116,90,251
chr9_3551,46,309
chr2_23281,27,209
chr7_9143,72,170
chr3_6253,53,283
chr3_9719,57,330
chr26_2766,183,299
chr3_17623,153,265
chr1_25675,130,421
chr3_3016,58,342
chr3_17832,186,395
chr12_6056,26,473
chr7_10269,29,79
chr8_4063,144,307
chr4_17640,118,309
chr13_2779,32,452
chr12_2213,29,153
chr5_11269,153,463
chr6_3324,387,486
chr5_11266,66,324
chr2_24797,419,485
chr10_4758,60,256
chr7_1405,34,203
chr8_8806,49,111
chr22_491,76,275
chr4_17860,25,228
chr7_1402,25,213
chr1_21570,122,182
chr5_15083,88,233
chr4_14147,175,228
chr22_866,43,125
chr17_2957,39,204
chr3_1249,88,267
chr2_8770,59,327
chr6_9738,50,361
chr3_3067,65,252
chr8_4410,28,351
chr2_18608,83,351
chrz_14552,36,274
chr6_3231,25,341
chr13_187,51,152
chr5_3401,59,150
chr21_1554,76,303
chr5_3405,132,352
chr7_6327,50,394
chrz_6659,66,123
chr3_17498,95,435
chr3_17712,120,284
chr1_28770,35,543
chr6_4410,219,278
chr2_27968,41,141
chr1_5277,41,357
chr3_9717,336,388
chr7_10754,323,406
chrz_7476,48,141
chr8_8938,194,365
chr9_3289,91,242
chr5_2978,38,346
chr5_10191,67,208
chr6_9640,126,540
chr6_5852,90,263
chr12_5983,58,118
chr11_3318,27,290
chr1_28639,49,129
chr6_3215,51,102
chr1_7424,25,164
chrz_4747,43,223
chrz_11650,201,412
chrz_532,78,157
chr7_10618,83,489
chr11_3250,26,302
chr4_7251,71,250
chr8_8897,26,262
chrz_11659,28,210
chr1_31743,67,406
chr1_14888,25,222
chr4_5420,122,386
chr7_10430,348,596
chr13_707,286,437
chr2_11525,87,231
chr1_28729,49,462
chr2_7393,33,213
chr3_25156,115,165
chr6_9795,75,224
chr4_8915,58,278
chr8_4125,120,175
chr5_10587,35,188
chr2_7435,152,304
chr3_18306,165,495
chr7_3146,237,287
chr8_5153,74,483
chr8_5150,155,310
chr20_5307,86,219
chr8_1574,39,204
chr2_24734,32,254
chr8_4319,239,431
chrz_14674,56,115
chr8_3325,125,307
chr2_25941,32,128
chr3_21994,42,281
chr1_24802,29,141
chr3_17883,30,167
chr3_21999,54,219
chr4_10540,34,316
chr3_17885,25,358
chr5_11783,297,407
chrz_11477,44,353
chr6_4125,34,262
chr2_24859,25,227
chr2_24886,69,363
chr6_8057,59,109
chr7_4965,107,544
chr5_12037,27,167
chr5_1737,170,248
chr3_17699,31,342
chrz_11479,274,502
chr1_28709,65,165
chr3_3116,110,296
chr5_10633,452,502
chr5_3342,25,341
chr5_11156,45,343
chr2_22616,48,294
chr1_30195,80,201
chr2_18714,42,311
chr1_14956,53,409
chr7_10445,84,170
chr7_10882,34,298
chr2_8651,120,285
chr2_15019,78,239
chr12_5730,278,398
chr4_11164,43,383
chr4_11166,230,293
chr1_5292,31,419
chr2_24825,95,454
chr1_5297,66,116
chr1_8696,61,372
chr14_3754,29,325
chr9_3515,28,139
chr1_32310,184,376
chr6_9464,25,354
chr5_10327,27,196
chr5_1839,45,255
chr9_7138,123,439
chr5_11258,44,305
chr1_28694,90,452
chr1_29941,68,297
chr2_14998,25,223
chr6_4059,217,268
chr8_709,42,354
chr1_32194,47,282
chrz_14460,77,145
chr11_6465,36,176
chr8_707,60,347
chr7_4777,25,180
chr3_13411,28,182
chr4_13362,32,87
chrz_11372,25,103
chr4_7199,117,536
chr3_5520,45,451
chr5_1649,39,420
chr7_2589,44,97
chr1_28747,70,138
chr5_10816,25,286
chr2_12973,44,94
chr3_5529,190,363
chr4_2456,81,230
chr10_5739,30,309
chrz_7936,37,98
chr1_36035,62,390
chr3_9700,29,299
chr11_1757,177,275
chr4_894,69,124
chr1_2746,222,277
chr7_5163,106,384
chr17_2991,37,87
chr7_5166,87,266
chr1_14672,60,200
chr6_10013,82,344
chr2_21308,354,409
chr6_3276,38,116
chr1_5509,98,420
chr4_6701,54,382
chr5_10251,25,164
chr11_4723,73,311
chr5_10252,92,304
chr4_7028,29,301
chr3_11879,276,327
chr7_10489,219,341
chr5_8793,25,241
chr11_2599,104,262
chr9_5220,35,87
chr1_7683,69,191
chr3_6203,25,213
chr7_6244,209,423
chrun_random_5622,28,223
chr19_2703,39,91
chr13_2920,70,418
chr2_6754,212,469
chr3_23229,131,419
chr2_24766,144,279
chr1_22430,35,124
chr4_7281,41,371
chr4_7282,287,553
chr20_5160,125,394
chr1_28846,128,199
chr22_865,69,245
chr7_4728,145,313
chr2_23138,507,611
chr2_9136,69,122
chr2_4311,131,325
chr1_39151,164,214
chr1_5478,25,283
chr1_5479,25,441
chr1_5474,43,157
chr8_7531,165,309
chr2_21402,245,318
chr2_18733,63,293
chr2_12017,26,288
chr2_18665,39,248
chr17_3013,107,248
chr2_17532,166,338
chr2_18662,35,268
chr5_10174,26,76
chr2_8688,33,301
chr2_27825,411,514
chr5_10173,26,99
chr1_5322,126,359
chr2_6794,90,272
chr7_11565,25,335
chr7_11760,26,180
chr2_4395,25,295
chr8_4057,27,122
chr6_3274,25,186
chr8_5056,168,232
chrz_8113,39,373
chr2_24707,53,186
chr6_9772,36,198
chr2_24704,271,437
chr8_451,42,433
chr6_9776,226,486
chr2_24876,298,498
chr2_7180,130,393
chr11_3447,59,220
chr3_5675,62,306
chr9_1152,254,322
chrz_6800,77,282
chr11_1962,30,470
chr5_11334,36,86
chr1_31709,75,175
chr1_14856,144,522
chr5_2518,25,102
chrz_7928,25,246
chr7_10361,25,75
chr7_4715,177,328
chr5_11336,248,298
chrz_4746,65,191
chr2_19349,219,342
chr2_9170,25,157
chrz_10754,76,327
chr6_3086,28,212
chrz_10691,28,302
chr1_32334,320,397
chr7_10409,39,266
chrz_9608,34,187
chr5_12392,36,98
chr7_4746,179,302
chr8_4221,33,264
chr8_3445,138,320
chr3_3107,71,198
chr3_6115,141,454
chr2_21324,43,136
chr6_9601,93,218
chr2_21313,168,341
chr5_14864,143,443
chr5_10985,148,336
chr5_11245,162,575
chr2_18619,25,332
chr2_11732,89,377
chr2_21445,30,177
chr6_7961,59,380
chr4_9731,105,447
chr5_2015,314,370
chr5_2017,30,265
chr2_18572,49,113
chr7_11467,70,329
chr6_9592,50,204
chr5_11797,45,170
chr3_6248,25,319
chr2_24773,106,440
chr6_4403,38,291
chr9_1164,141,303
chr2_24774,252,510
chr6_4409,339,407
chr3_24963,176,398
chr5_11772,92,405
chr1_5468,42,343
chr2_22628,51,415
chr7_6238,192,514
chr5_18035,29,266
chr2_14269,45,112
chr10_5678,336,387
chr2_23687,25,99
chr2_22620,25,93
chr5_1769,50,224
chr7_10316,90,450
chr9_7189,25,275
chr2_17818,25,75
chr7_2784,52,242
chr2_27294,26,380
chr1_14921,135,373
chr2_21373,26,278
chr2_7412,272,481
chr3_491,117,167
chr2_18686,36,262
chr2_12992,261,319
chr1_15412,25,364
chr3_17448,42,281
chr1_24640,339,406
chrz_14576,25,167
chr2_12994,38,473
chr3_7251,101,424
chr5_10216,79,202
chr5_11206,66,237
chrz_6578,38,266
chr3_16786,231,367
chr13_696,98,182
chrz_3271,82,387
chr5_10353,25,252
chr1_29839,34,151
chr5_14403,73,174
chr2_7915,59,269
chr8_5307,78,368
chr7_10443,101,381
chr1_28889,26,172
chr7_10530,25,132
chr3_5559,55,154
chr5_1918,31,82
chr3_9687,49,278
chr2_6336,38,272
chrz_4840,50,113
chr3_5552,88,359
chr2_13527,442,493
chr2_13449,99,167
chr5_11292,64,114
chr5_11293,46,332
chr1_19885,51,152
chr3_360,250,301
chr2_7927,25,293
chr2_13491,57,143
chr1_8658,32,275
chr4_2423,50,349
chr5_1698,93,419
chrz_8024,37,481
chr19_362,55,162
chrun_random_73,92,284
chr7_10603,190,357
chrz_6570,86,257
chr7_1412,93,289
chr4_7513,47,423
chr5_10841,41,281
chr1_28903,45,168
chr2_17101,25,133
chr5_1840,39,282
chr5_10135,85,166
chr3_3073,44,103
chr5_14682,25,260
chrz_6575,54,124
chr5_10854,129,458
chr6_3228,86,336
chr11_5062,119,396
chr3_24787,90,294
chr1_5365,107,394
chrz_7691,25,75
chr2_6737,43,245
chr1_15480,114,267
chr8_4014,59,191
chr7_6333,427,494
chr6_7241,53,343
chr3_17769,45,101
chr5_3418,31,387
chr3_19987,25,159
chr5_2947,25,332
chr6_9559,35,396
chr24_1019,65,194
chr5_14679,43,186
chr13_2821,53,240
chr2_23261,116,446
chr2_7958,60,165
chr5_10906,48,113
chr2_17666,44,324
chr5_10184,36,243
chr7_4670,81,277
chr5_10180,227,413
chr2_22041,75,267
chr8_4340,428,478
chr1_14899,35,170
chr1_22087,57,113
chr6_9632,67,298
chr5_10052,163,305
chr2_13064,149,441
chr2_17568,99,286
chrz_4819,363,466
chr5_3203,33,194
chrz_13094,54,196
chr5_3290,25,154
chr1_5213,70,189
chr1_12668,55,368
chr8_4260,30,89
chrz_3112,83,243
chr7_10520,41,258
chr5_11637,74,334
chr2_23507,33,351
chr6_8823,81,131
chr1_32446,75,387
chrz_1072,64,248
chrz_5495,28,329
chr2_29406,375,441
chr3_18703,162,339
chr3_5893,40,234
chr3_25095,25,285
chr7_1396,149,358
chrz_6362,238,288
chr2_24947,82,191
chr11_3186,28,448
chr6_4118,36,213
chr6_9024,50,181
chrz_8694,177,313
chr2_12867,28,364
chr5_12347,297,347
chr3_17211,40,200
chr7_3352,77,192
chr2_18926,46,204
chr6_9746,66,247
chr6_9803,40,90
chr2_23648,47,160
chr6_9806,34,142
chr6_9807,122,477
chr3_5601,51,287
chr2_8747,85,376
chrz_11569,125,292
chr3_14143,253,303
chr1_30577,114,180
chr6_6012,141,309
chr1_5492,77,261
chr4_7258,142,382
chr7_10353,27,296
chr2_11789,26,133
chr4_11155,48,401
chr3_6119,206,337
chr5_11339,33,268
chr7_11439,25,205
chr8_4947,29,93
chrz_14545,25,219
chr2_8786,94,165
chr23_16,36,232
chr6_9502,25,295
chrz_8179,25,209
chr3_7131,150,572
chr4_7557,61,161
chr2_24941,32,154
chr6_1350,52,170
chr4_9749,45,270
chr1_32308,25,91
chr1_32307,62,229
chr4_9746,31,146
chr7_11511,113,542
chr7_11510,156,258
chr1_32302,34,85
chr11_3508,25,315
chr2_7957,94,226
chr2_7954,67,341
chr4_8888,88,226
chr2_14216,36,288
chr1_24864,70,123
chr3_13404,47,396
chr5_10120,41,159
chrz_14348,37,231
chr9_1157,99,259
chr7_10793,25,246
chr4_6778,56,270
chr1_15118,228,349
chr3_9734,72,288
chr3_17860,146,355
chr8_8071,39,317
chrz_6110,25,230
chr2_18574,25,285
chr8_2614,93,529
chr6_3257,58,349
chr9_6328,42,279
chr3_17991,29,195
chr20_309,128,314
chr5_11146,27,285
chr2_7218,119,240
chr3_1282,140,509
chr9_6320,28,248
chr2_16467,37,161
chr3_9732,25,347
chr2_3605,101,413
chr2_2794,60,293
